id,percentage
0xd0e7b818b7f18798218cdf9c0ac4552ec37427e9,0.00003420186863364425427870411167898369237857428468534628560498092054219317726901
0x0c32222ba6857ff770437f1a30efe1dfa2243b19,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x84da37133a088fbf4e21d80aec2cc260b52ea116,0.00004044279890588572737446210935149151865257663137715907651199947790928083978113
0x0288bef143c52b931ef79a51727b2075018165cb,0.00003707317327271364895767643942790986699993246885877726679300798166826286720422
0x20c486a2d90dfb34fe040e73a04c8ea14240cfcb,0.00003420186658158520250712766792357250657281767883671645005175119076415000493385
0xa294c17f2b3debe8ec00c8544c58a96b24550b18,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x071631ab51c4e7c2bce19f7652e82084a5473654,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xf486b6ddc8d06ab6cead28d878eda16e7bb28438,0.00003420186863364425427870411167898369237857428468534628560498092054219317726901
0xc3cd3b57094d7602b8912eef05c9980c110e44c7,0.00003420263131559182938128237410680775018477945842610183288869715471490556183459
0x4436aefbc35d2c7a0e1b0181d433e7c5ef42a11d,0.00003498302321680340458811322571453612200471387480667321949524255519921510391399
0x53c3aae76dad49e266fad1b6fa46ade8c2ac1bee,0.00003420179783760696815931680211729778207997138290761695901855524319970373170619
0x57878000ec24268d6e2955475ce155e61e3dc44b,0.00003420393608313891414197119525575339167835467717990560548393367192068930493671
0xb4c315d039db1c162f01bf3d32b903317e149f99,0.00003420116375135997074219568169524136810118017568099777307056874178436348014359
0x40186481842b6a99f638e80324832550d8860d87,0.00003423090219113824442801858511414606512591213402457461047581268518601696119607
0xbedac8218bf61544d50c449f49a4f1b0cc58bf02,0.00003435311633007476224434991884557056760446055989691901491995745447355786390991
0x4cf8cf982f7aca8a1414f05c1388f503ee50ca2f,0.00003420101360903934945518588025765627331332184775624813842592684635753803762149
0x76ff85e59061bff3626475b9b87a679f5f7447ef,0.00003420108748316521323193785545245896232055965830692221834219711836709224168703
0xe965fbf5ce2d69da6b76d375638872a77880d62a,0.00003457671381450342264260261783690392735862534122537548371438839450272343313298
0x1af40dda3773447522aba4317094d96944766ef1,0.00003420413410683741009909801765293282193386714157268473637060259550185543527908
0xa25aa772141c062b495caa0c3b423874340ac5f1,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xd446949608ddb923931d95a2d5843b9e98352790,0.00003714635551266713672646068136446072673014074756983096236598943439224399374721
0xaf1a44b50af7258ab824e392b7d7eef5908e93ae,0.0000401136291394205746829075257208820101383107555895529007076606468930281438877
0x8bc327e085cafc6fb25cdfa9a093070840f68d37,0.000034209359333202904456582633514948945325437834133789333411237853659119924693
0xb081cf2c0eaf9620876a2af970b68e55ce9ef1ca,0.00003420261353108004736095319489324413986822220773797659142737282997186473492993
0x82e02176a11e96eb9c2b50f2394e847a936bb4a0,0.00003900082521844204769374095693287055670867322258623516419380336608425361637148
0x02fb84640472c02444d41152bc999b1e01c1f8cc,0.00003420098453820278269118626038933114106510326490065880142183900783525976287347
0xc971278739724a3ea924d294c76d1c04a9836316,0.00003423149284213531268010497937999904621618851745519561054710323963277673166458
0xc5df0475edef0387b1b6fc393b82255f1a16efd8,0.00003432342337760546949513818533828048927400003119797019894463918781852803628668
0x82018407dce2ce289d44c64a0d4e19213b309b87,0.00014327730378580740247656958548457448471465547669683455389038006113956166868171
0x6374e4f325e53b06ca0138a5abdf83f727cbff99,0.00003420222056177163310406421573200205806583218772536308298387957747659723274793
0x155fecc7ada755cbd4947aeb06e8175c8b044e5e,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xbe26e9f41e9805bcb0232ed8ba75bab810e5ccc7,0.00003420175987451451038515259264219084467347417470796500128380524230590504350584
0x501b0624c32ece74b7854101905eb102bf7c227d,0.00003420975948471799991398916582013017744797597461660726629103516037753853004804
0x8917df9eafa3af700368809b2630319b36b9957b,0.00003420112305218877727259621387958618295367415968317270126484576785317389549637
0x49f49be08275267053d15af95073ba0367bed850,0.00003420118461396033041988952654192175712637233514206776786173766119446906555099
0xb436f07f4c6b19b288c9b7be2a42f5e9a43efa3d,0.00003420935078295685540834745120073567113478530976449835193944731291727337329653
0x1e6b5ebdd97ad37644b0d8e11ad55c48e6c38b43,0.00003421011927907174386372563760222475539063420007637176662398111479444141281172
0x4f908a2573ea9d8c283880031f64dcaff771a2a1,0.00003857508418496115676702561448158290541803170637948129636289469383761537990506
0x488cc3dc83069551269a5791c12c6b76785e292a,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x34d681f429fc59121130abd496a442ea01d965e2,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x06ce1cfe93b0bed56e8e7cc06a4490869d49203c,0.00003421495803431582124098001286180088536471079114552400113968393142024177910497
0x0885e29501f359665245aa366eb3cff0fc7946b3,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x997d8ed223d8dc9cb7f6210a205210c63dd0c86b,0.0000376429828740324249898491107397508520769746988456241809646835593622273757751
0xac8338996ce9fbebd4401d820c08d7fbf0c6d1d2,0.00003420278932413881579266854327346905722803810877059917048738634762422983164146
0x3a27afaf35e5a8468561e8d3954fe5cf24bc74ca,0.00003957810397269943030223949064885934377213464061091185286282371422569156284724
0x96c2fde8e4392a92091d7f1f4efdec8adbc524a8,0.00004370372218294767792001035304860160583104357832634868202800192838802615046604
0xcc0beac3aa9c44f3b39f4265d1c4a4bce95dc00f,0.00003420158681753447764887250260251417505466708147351553629476469769093084324118
0x88e04f6cc116e12d787a5901cb420484e5de9528,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x8847ebaaf29a18396e49191602f8d8d141b98aa7,0.00003420512456733973184666153693139850417905556451135203006281883503735994904676
0x695caaf2c2d437afbc2b2906d4f35a7cb7da414d,0.00003516196789626551548294980695846634849513538994990805001075352500895066018495
0xca00ef412987575767812094ae9abb5beb7889c1,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xe772de302f2a3c2bee3e625a261397b56ad1d9a2,0.0000342149802649555487663914868787553982604073545056805529663393373490428127358
0x1910e1b62760070af1bf076cf9dc29c8c35a048a,0.00005350497422599315222182517454334535788094109583330304799844214739976758114156
0x38b86c4d8905df7339709bd6d23ccf9d1fd387ca,0.00005111074082552566268273228710110857974596312549333246312978442649224891921615
0xc12ffe2735301127089465e5b0639e6b51725ec5,0.00005870975490112518360454367952011897379569128411453355402928766113110943376111
0xeca3be0887f8cbc9a8ef2c5d3e4b0b1ebafcab5f,0.00026807009159168684226463183752146532603559202697158599832977762766081604623944
0xe5a8929c08dc8382d9e9f7d3c2f5e122e3e42315,0.00003431533894896117340780860360334547652822518954596139773724710558777675989144
0x1e8488567d670242844d1bb0937e9283cb564204,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x0105321420caffe46f3c6fafdc4e35980d85573b,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x1347635e60c10fc1772a0d86df5ddf547ddcd030,0.0000342063065533535522746931400482415282948605333221373087231431871902272140955
0xa1bf0b4db89c0de39d01d82df30946bbb777497a,0.0000342009876162913603485509260224479197737381736736035547516836025023245213762
0xfbb8970e23928f1de1e30e9e8fc558cb32299277,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x12c0605d3032208d266342bd893676ae75698cb3,0.00003420242439963744241399096210284651477098836868926008127136606876221901803989
0x3abd9c8c09427f04b132f5d116d551556f7ebe70,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x3bc0ab9c16bb49b0b2f5dbdda1a99ecb63acc08f,0.000040570805665515554389164757316125019814397266956757608464799788983023382579
0x2cf9d40d7ef94100d83dac9160b1780516f3fbb4,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xcec03755ef910b3d253ec83c4b1b48cf3d03f936,0.00003476808849966179789981784019152364125206068346906753866011587317930154754374
0x82d9125d91b90a94b251a1ec9dd5af43a9bb6e4a,0.00003421731448212693893459625865897925230854650732211849476515695987315134397353
0xd0fab6bd0f8eab8fb8a4fefc2fb60cb87abb8f5e,0.00003420180809790222701719902089435371110875441215076613678470389208991959338196
0xc2ae5a673a63e24e7c767eb6be7f59637665f011,0.00003420441934304560634822369965508764893403535453223187826953503464985638986549
0x8755ff7fdffd54e44138cc45a06e70a92c02fa05,0.00003429787695246012317806046693185986244238772063037575752886155932940177389806
0x9aac6299670cd0ca400bb2101586003a2dbed026,0.00003422180917547000261086689759461322885076551777100163485600841704704648207262
0xfe79c66a81554d6b54b37a8a15c967289e71131f,0.00004073276613622583586963518960680739399264437494038684341558062918876924489161
0x20e8eb138d40c04d359a5c40059735267cd4f4cf,0.00003420098830031104427240974060758498170899037562314683326942684576167224548792
0x5ab4d8a4a693378b6c2e6ae7de28147c0756977f,0.00003420197192061652678138511403468004460165677906638134178421065270369951813843
0xf09286a0de3613ad58c0a51cd9d8a59ca21a990a,0.00003590771591053555705046895783685035462917156683728070921638594767940325402611
0x7a8c73bd37b9646e3e3d71e2a528affbd4b2eb94,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x61dcd613bd17a350bc9a39b8f582c27da0e914c9,0.00009878288802319841407405132137152323119789002089336836878371762486082699160709
0x8b901e8ee3adf68652c776742ab9ca791637ceff,0.00006094442258379580909287599723652721307038117182189299456625919280926434849868
0xc24cddad8d2019c731e0a04efc685df7654edb6f,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x0e5453c34dc7c90cde9401f9ce2eaed0b03936cf,0.00003871558730019658875841191831520090170232975816523506896700610993492971967936
0xe654ae0ba46ab254eb4019b40f4c9a1a2b0a921d,0.00004563194494310231111625564185044048050774685894767250248553381272969267086198
0xd1ce62851a0ff991a140798ef0100e4ec5a18a31,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xd2745934a3bf31e90001c20b8e1979ddaad0e841,0.00003420340425783466334174285531168773701976766141000655793856203777783380807595
0xe23924e164d80ad4badac85d077859294fae18b4,0.0000342523602306327778409615281563475049551133921719933513402253525537962078461
0xd51819fc5aef58c9f93a746875a56a07fc2e7ef9,0.00003420396994211326837298251722003795747333867368229789211222421325840164846675
0x67e42c6442e273bb29594a42099abe08f26c5be0,0.00003420190693874655401479772844665916075269759385976988259860254306566572752521
0x0d83a08fa8d5e86bf90ade1de9f88d0a44e00ab8,0.00003691301963999845235026473377677659479037681059371823646100421102953024599474
0xb8b22074aca06070e2cf30d0581f7e91df96cbfb,0.00003704805162379201935692257839160470195993756895755878489578441723407327819249
0x000b2a323e52192020f6c6e90f9fd231388e1769,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x36cefc6ac8004fbbc0514238453ff0684647d64e,0.00003424881256254210674721968234297577776956798086577931906489418794682510242061
0xc5ca3d7ee746b5b0c0b241b7061058bfb2f5c6d7,0.00003420596317547222249756821830943643679825515465141149281603507099766971001305
0x73c60ed4f65cb3ec38a6b447aa0df8224989a539,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x5711ca81ec706434f95c49082f66c7252fb26454,0.00003421536810411633359433935665146951554840585989671947252675826539920238407992
0x48552971bc8639f4c67254fc6117da09ec789ea0,0.0000342011110818443086050669586396875990867606255661653272043390108145887235413
0xd06516477f2b7a8e42e71551a5740e32a9d9a2d0,0.00003420105704428927862022060641385970620183667155224632430262279332611851871558
0x12e14f1445d999147a88400bf9298d992db64a83,0.00003420102215928539850342106257186954750397437212553911989771738709938458901796
0x521fc2a58050eed1c0d9de690e290dd33cb6c952,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xeed2677cbb3f1338125df4f6778401a514f8f679,0.0044028997774050775789044092400032237309379840217854510431226140693234399040426
0xdf1651b59c52bbd87f678b03457cee01038bd599,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xa644ecd0a4bf13de4a0ba74b33eba15b7a3c6549,0.00003534088795101900511886906313746234531647763490958485388750773748216814843407
0xe5d442f93f38892109c1fc70eb48aa78b73d5b48,0.00003542978451718111765813017672030557456314740145314757683488820883108915553091
0x0c70a027fe900d8c5ee3b36d688a02024958b853,0.00003420131149961169829569963208484674611565579678234593290310928580347188827468
0x5a1fe54ccd68b23b75f16f55a1d82d6f324a1331,0.00003420099582452756743485670104409266299676459706812289696460252161449721071682
0xe7a56ae95273d55a300b230b1390d34877094884,0.00003472277903579868149193972071254105014620354572229852334768237398605638734233
0xa7d2ceeaec5d2b0048a83430dc91e0d7088d61b7,0.00003959289179424618020595200672700132198948858778705012795399973806413913407903
0x1aa20899890b4def21da742ac6d6cf0c762fafcd,0.00003431118079330260027007474055514597213008953827237128837607133201296188475762
0x086870332c80a7fcf482bc082aff6db584be7c50,0.00003501226437427146562857792573879679210109501583228657450114864905507315574747
0x38b75ceecf0a430fc2cb4e4bb751c4a7353fd6f1,0.00003420116853949775820920738379120080164794558932780072269477144459979754892562
0x72855d4e517e039ff42e4458da82e3f411f2962c,0.00003425306340286785156782292167724717439437699630248366758027942316325659469222
0xd42dbb8d14a3562f64fcbbc24afdaaa9bab9be07,0.00003420301607666403655186557824640508876414305504419599911927148809800037467598
0x592467de8e2d90cf2ef255b27d6acf3afc32a43c,0.00003582642632727836174508484556327290732223968116451838209161376353652209334533
0xfb2cd15b437433b96fe86ea376ee4901b8c7adcb,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x5aed743dcf0be9cf0ac5b0fa2c9655d43725e868,0.00003420099069437993800591559165556469848237308244654830808152819716938927987893
0x05fde105e5cf5a7f74cdd9cfdb1f4592543610d3,0.00003420185974138836326853952207220188722029565934128366487431875817067276381667
0x78814d311fde52780b6dbeb846a10e01ea5b58a6,0.00003429611799584291297511876125190509594135040737983504915211151791672922061518
0x7251c7c5ce642a9a7c81ff48463948cf13016906,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xdf974829f6d977370b21e065ae445390cb9d010c,0.00003420622207692258767812953878381437929121359255354241178185264466078328629832
0x3cf34297698a80f7f6d3626e0bec5e4364391671,0.00003428132572816821756632395037037221514485714753166546369560441289252144265722
0x95232087c4c2fd43d10d80d75b725dc8876b5226,0.00003430825524111445792592475992393207505642180007576906798821991178274585893967
0xe80ff76999579d6a1654fa9d38f0b6f5b616129c,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x5b56ede3410572b3257daf19d0e0fb31738fe86c,0.00014351567917349739588258198906956242462501727693305175926870999774663280951666
0x838e8dc6d87dfc6af2ccd64264fdac41331ec921,0.00037158964150103857804568751383693938524267113793515371704853920437744703662167
0xe9e28d3d8d91ab133b3a7ef791c6bda499994f99,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x3a68e7285857030c7bac691e18cb3dcfb7ab5031,0.00003420101976521650476991521152388983073059166530213764508561603569166755462695
0x24da0d3f4a45a00631b124a81c571452561cf9a4,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x71a9b6c40a2cd9ef79f3ffa117bc085d9b38ce22,0.00004032954234672003445123717528246158926923883574881850117449681140986104207058
0x23383c81c7685b61810d6bd22dd4fa661c733cbc,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xe13e49621226f87a505a2cbdbab4f3cb20cc193e,0.00003420371206669242907820941862336560788325853870448189092302150448430965834906
0x1c6ad511ab912ca57a72e9105b265ef0e27787c4,0.00003420343743278933364889536269083524087949945596285556604910933585619842749428
0x31af932b3317c7b3497b0cde0dfa224d0def5030,0.00003422839320693761171388668683140288662083538309982900739359640989856491941438
0x7d271e52f736127e1b02ebf8ce37bc2df0790ae0,0.00003424725812781038977806353761900252990893905052867888749337388107912205854142
0x0b7f90d57a47acb94025cc2420d49a9e0b8aa032,0.00003428262194546925327877758920510458244777984191617825481905038935645863436286
0x41d0282e81ebbec6191a4684a4b14278cced7e24,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xc6ef05d9e86751aa7647939b9484bcbb0cb5710b,0.00003852759372433584913531719029307833376052865251396872722613006221415188949076
0xaf04f5e742f0a736db0a1056da64d962b6b30fd2,0.00003420130568544438494289970811118171966601208021122806550229171809901623332508
0xa465252ed894ce012d07699b115eaa407dd81d40,0.00003420104917806291349584423868478349394643634913249862134857549584361969143082
0x2c7e69172114809eba5bcac3ecf496c665124627,0.00004291114276101778935875063076127220265500092595841230553121975447564224785089
0xfaad8deea04b5020481c41ba250b46c0e778eee1,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x9684acc9cfb486b4efafc8bf05913d5065b98de3,0.00003420176261059324608058785098273909241448298250613811535477821534329593995271
0x1372ba5df5cf9419c412422f5932c6b7d036df88,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x89db3a1bfbeb08aa77741c7aa8a235926d217ff9,0.00003422816577039270703083083727332979314947823487668890024396802616544665226814
0xcc3301ade30ca80345138e77f1c9dc9a791387d1,0.00003421099140416874678371423365197872283719168574405187674661627046278965525219
0x6bc6a817f162b3d1e119a395ee88bdd0bd66d2e5,0.00010233103868975651609829082455744761206372980251018363838274035130175177791596
0x35e6b2439e9134295f12658b7337435b6347fca1,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x6d078d24b0cfbdb4387642b5ee46120c5a0914a8,0.0001148020212692060211630784724677673082959668923070509525259799126290705542886
0xa2ce8bb4d2b018ed0f807adc835cb8100baeb9bd,0.01109049534854564471501858970887899701266256594362300260304037686209142267757607
0x56f5f4f98449eed1e7805da8799963eecd399742,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x7f4476a098a0493571367be6bbe72455ec17b1fb,0.00061751771837554760360361412012893865566644860092979421137570092839250678207445
0x043690b696f44275d4a1db09422f08cc5259877a,0.00003420098727428151838662151872987938880611207269883191549281198087265065932034
0x64b37a57a37872b1d54e36cc2ffdf200af29b6e5,0.00003528719924602782144051227572947104737114661525765399622034431127930261968696
0x2b5d5f77b119333078878cfa8e555ba88329ca10,0.00003420186692359504446905707521614103754044377981148808931062281239382386698971
0x8820705e69d6389a17a1218f8661a4d15c511110,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x6218cfa236ba53c830fc893cc6972308a104e50e,0.00003421323601476154292641429477924746336729238317032033272106902601234632785486
0x79dc0e37be835f288ec1826a3ace16ae6df117f5,0.00003422670709841673940190873446854521622415757747564746115650177560642498402947
0x0f22f5255b379f898a4762dc4f0690d8716343ad,0.0005809151513293932534342310695847773041167096197961804304517986212177805009772
0x1b564b684229a6a513d3ee71a98f1db59073b1f3,0.00003420107653885027045019682209026597135652442711422976205830522621752865589954
0x4e3d05b0670940b3627005b874b5ba87a40a04ad,0.00003420111894807067372944332636876381134216094798591303015838630829708755082606
0x30dc326c44a2e64fbe5a86fbc756d3f51a79f43c,0.00146007734912982520394607511548163625112648253406826445116329481231524412347314
0x03418d09b30626a14decc1e780ccdfba8126f483,0.00003420101839717713692219758235361570686008726140305108805012954917297210640351
0xadaea21167ed26d57aa0c83593cbe401f3737ef6,0.00003420098556423230857697448226703673396798156782497371919845387272428134904105
0x35424ba6485b4dab7fb88f5b51b9a245a3db480f,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x544df17e3b5763de6de7a63e814377d5bef7cddb,0.0000346905688908925489422903139008630500876398427040847620772289129314018285968
0x325a7e1ca895977af01db8798603229f773e20b0,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xfff401de598bd133cff26be5e79bbee4eed2a0e4,0.00003420176671471134962374073849356146402599619420339778646123767489938228462302
0x95718bc72d39d136cf96ff74e832497200584801,0.00003420121505283626503160677558052101324509532189674366190131198623544278852244
0x07308c5af912a6f49f46be51ed5f76cf4481bff5,0.0000350696139526110097993103728003435675162108694398440591301499992869581304094
0xcc0a1c7a20f4a1048b4792985e7c643f09325ea5,0.00003540436121557887763563908363855609607693144180334326861289436702455323325153
0xcee65a830f51f192c0355609ddea80f195db1374,0.00003420103412962986717095031781176813137088790624254649395822414413796976097303
0xbf9c32b3619cf03b9916bb46b2bfd73029270d3f,0.0000342010142930590333790446948427933352485740497057914169436700896168857617332
0xd598e0ccbbc94714422d544f1caf162234c296ba,0.00003648718318577165404524475669886880353205312242567701540491310410388449594366
0xc7332c2395e245fa89588b4b896120b99cf552b8,0.00005114691247043124026070636373408077781765441929144375991023122405924767097657
0xbc96b66bce0769219a4de48e16f35f0cf283223a,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xe8a20678fac693b2de092c81c97ff878cc83ab4f,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xfaeb1fad513f9d45de2487ad7f37d36cd1ca58bc,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x3984332f9d2ff818558b3826f7af16e1c0f27883,0.00003478892339722427667738069617386165806650596558255954986043393128130412841866
0xc2308dcb1844e4bc0cb65cbcfe465e8d289a4c48,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xa918944e7ab618e75061fe7f210f6cbb44aa3f1d,0.00003421340872973173370076497752635560201847337542999815845123794899764666606366
0x34c266865dd4381c8a627a361d52769863c8a8d1,0.00003721175224057820313421731527097263941978643657928856898537610922042928071574
0x01c0566c4a58ba698a5293c6eccc693bacaad59b,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xa9e6cd1901deb11ce6c98aaba48cc8ea29888594,0.0000358372779575539718032488314701919791307975096938604268292964514584912636958
0x4bf6d7d7a99a47fa76ec5f1c057be3d229613c41,0.00003421704429435178901036449752983978788392673725252348025657587243080031984492
0x94945ece74e6379406718d311b798c6ecf569083,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x574c5bb18140c9fda3d1144f441a7f718a595d97,0.00003425105409504632523255507783712773959103376951910302170950234882931701652055
0xea6cf060f247562ad66877086f23aacd1c64d301,0.00003420135014672383999372265614509074545740520693154116915560252995661830058675
0x2daeadafa56430fd7b26366f8282ac0091012875,0.00003420101189899013964553884379481361847519134288238994213156873820916872734219
0xa1b6acbfc6fa1f9319edf219024d05849eb78e10,0.00003421078243615530804484637789260630161764399015858028957605545473205993912234
0x7d45d8639a660c8aa5a956655794edaec54608a9,0.00003994371659787483638178813391928610768558988319053925773280529514031562079728
0x63176533a7dab4236f1a59ceaa317dd7bb6271cf,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x9438a11c300fd51ee66680b4e01c5ad779e6e445,0.00003420218943887601456848815210826574001185699902114391042656200917627578566476
0x57b90a59920e3a88af8317e30ea0e3b6a26c89f4,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x6df1eb64875dc0e3af95046412eaa9fd4564484b,0.000034757057998238841752573840271262873375052045134158161532575072937902521979
0x075a932ef59ff70353ec5c38d6578db7ac319b2b,0.00003468807461311512059112292919856670319048543369451964712649236771992585521706
0xc5adcd4834dd0e16a4122f5213996cfdeeac8ce8,0.00003420168771043785641804765391023081050436686903114911766189307844472014971959
0x287666c806270a85537d56b6f9ed13453384b403,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x82a56d98a9a122276e5572c6929da060c9c5e121,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xbec84333e896332bef4d371b462cd8d970668497,0.00003420137545545214517649879579516203706173667906464247431210253055248409272032
0xe24c19e19368292c5e713cc6138ca0fa2abf073f,0.0000342850912565282184090982415498981687082288797674137038721585556017426776649
0x46c41e544f9800e47f46f97d7f1ebac584980e72,0.0000342080419112916671045057425409676580296968793134349082377513361554032855241
0x1487d02ff09b9ff91ad5541cea3feacf891f15c6,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0xfc857d53394a9d611b7dd070745912643114c92a,0.00003422790071276518653554018553271829323924997942866847461846126316820355897741
0x91b9a8beeaebc3099a940a51ee8b69a9e8982d54,0.00003420098419619294072925685309676261009747716392588716216296738620558590081761
0x20f7a476bcc2aa7e7c3f51d3668f22dd5ec3729e,0.00003421250548173911224520031785286531651794070105809887577128522502897697654002
0x3880d7624d343f4a1ac078c173428fce32f6e4eb,0.00003420242952978507184293207149137447928537988331083467015444039320732694887778
